,file_path,length,label
4085,0011/Happy/train/0011_001010.wav,48816,
4086,0020/Happy/train/0020_000805.wav,48816,
4087,0017/Angry/train/0017_000579.wav,48800,
4088,0016/Sad/train/0016_001273.wav,48800,
4089,0016/Neutral/train/0016_000088.wav,48800,
4090,0018/Angry/train/0018_000559.wav,48800,
4091,0019/Happy/train/0019_000807.wav,48800,
4092,0013/Neutral/train/0013_000190.wav,48800,
4093,0014/Happy/train/0014_000976.wav,48800,
4094,0015/Surprise/train/0015_001574.wav,48800,
4095,0019/Happy/train/0019_000879.wav,48800,
4096,0013/Sad/train/0013_001254.wav,48800,
4097,0014/Happy/train/0014_000755.wav,48784,
4098,0018/Angry/train/0018_000524.wav,48784,
4099,0016/Happy/train/0016_000955.wav,48784,
4100,0020/Surprise/train/0020_001702.wav,48784,
4101,0019/Neutral/train/0019_000055.wav,48784,
4102,0019/Angry/train/0019_000608.wav,48784,
4103,0020/Surprise/train/0020_001564.wav,48784,
4104,0014/Happy/train/0014_000754.wav,48784,
4105,0012/Happy/train/0012_000825.wav,48777,
4106,0012/Surprise/train/0012_001457.wav,48768,
4107,0020/Surprise/train/0020_001492.wav,48768,
4108,0014/Neutral/train/0014_000094.wav,48768,
4109,0011/Surprise/train/0011_001519.wav,48768,
4110,0011/Surprise/train/0011_001514.wav,48752,
4111,0016/Neutral/train/0016_000219.wav,48752,
4112,0017/Neutral/train/0017_000199.wav,48752,
4113,0018/Surprise/train/0018_001679.wav,48752,
4114,0011/Neutral/train/0011_000185.wav,48752,
4115,0014/Happy/train/0014_000875.wav,48752,
4116,0012/Angry/train/0012_000461.wav,48738,
4117,0013/Sad/train/0013_001112.wav,48736,
4118,0016/Neutral/train/0016_000197.wav,48736,
4119,0016/Angry/train/0016_000402.wav,48736,
4120,0014/Angry/train/0014_000478.wav,48736,
4121,0014/Surprise/train/0014_001685.wav,48736,
4122,0014/Surprise/train/0014_001601.wav,48736,
4123,0013/Sad/train/0013_001368.wav,48736,
4124,0013/Surprise/train/0013_001579.wav,48736,
4125,0012/Neutral/train/0012_000197.wav,48720,
4126,0016/Sad/train/0016_001216.wav,48720,
4127,0019/Happy/train/0019_000764.wav,48720,
4128,0014/Angry/train/0014_000580.wav,48720,
4129,0015/Happy/train/0015_000933.wav,48720,
4130,0014/Sad/train/0014_001163.wav,48720,
4131,0016/Surprise/train/0016_001655.wav,48720,
4132,0012/Angry/train/0012_000634.wav,48706,
4133,0019/Angry/train/0019_000560.wav,48704,
4134,0019/Angry/train/0019_000645.wav,48704,
4135,0017/Surprise/train/0017_001461.wav,48704,
4136,0019/Angry/train/0019_000438.wav,48704,
4137,0017/Happy/train/0017_000813.wav,48704,
4138,0020/Angry/train/0020_000497.wav,48704,
4139,0019/Angry/train/0019_000536.wav,48704,
4140,0018/Happy/train/0018_000961.wav,48704,
4141,0013/Sad/train/0013_001250.wav,48704,
4142,0013/Surprise/train/0013_001535.wav,48704,
4143,0017/Sad/train/0017_001221.wav,48688,
4144,0019/Angry/train/0019_000441.wav,48688,
4145,0014/Surprise/train/0014_001720.wav,48688,
4146,0013/Angry/train/0013_000567.wav,48688,
4147,0020/Surprise/train/0020_001631.wav,48688,
4148,0014/Sad/train/0014_001275.wav,48688,
4149,0015/Sad/train/0015_001308.wav,48672,
4150,0017/Sad/train/0017_001278.wav,48672,
4151,0014/Angry/train/0014_000461.wav,48672,
4152,0013/Surprise/train/0013_001543.wav,48672,
4153,0014/Sad/train/0014_001227.wav,48672,
4154,0017/Angry/train/0017_000429.wav,48672,
4155,0018/Neutral/train/0018_000210.wav,48672,
4156,0012/Neutral/train/0012_000113.wav,48672,
4157,0012/Neutral/train/0012_000293.wav,48656,
4158,0020/Angry/train/0020_000670.wav,48656,
4159,0014/Neutral/train/0014_000271.wav,48656,
4160,0017/Happy/train/0017_000907.wav,48656,
4161,0017/Surprise/train/0017_001492.wav,48656,
4162,0019/Surprise/train/0019_001683.wav,48640,
4163,0013/Happy/train/0013_001036.wav,48640,
4164,0011/Sad/train/0011_001263.wav,48640,
4165,0013/Happy/train/0013_000963.wav,48640,
4166,0020/Happy/train/0020_000952.wav,48640,
4167,0017/Angry/train/0017_000530.wav,48640,
4168,0017/Surprise/train/0017_001463.wav,48640,
4169,0014/Sad/train/0014_001117.wav,48640,
4170,0011/Sad/train/0011_001224.wav,48640,
4171,0013/Neutral/train/0013_000204.wav,48640,
4172,0017/Neutral/train/0017_000159.wav,48640,
4173,0020/Happy/train/0020_000906.wav,48624,
4174,0020/Surprise/train/0020_001648.wav,48624,
4175,0015/Neutral/train/0015_000293.wav,48624,
4176,0019/Happy/train/0019_000760.wav,48624,
4177,0016/Surprise/train/0016_001707.wav,48624,
4178,0015/Neutral/train/0015_000136.wav,48624,
4179,0016/Neutral/train/0016_000097.wav,48624,
4180,0015/Neutral/train/0015_000056.wav,48624,
4181,0015/Sad/train/0015_001231.wav,48624,
4182,0012/Sad/train/0012_001181.wav,48608,
4183,0015/Angry/train/0015_000601.wav,48608,
4184,0012/Neutral/train/0012_000056.wav,48608,
4185,0014/Happy/train/0014_000904.wav,48608,
4186,0020/Sad/train/0020_001166.wav,48592,
4187,0011/Neutral/train/0011_000168.wav,48592,
4188,0018/Sad/train/0018_001356.wav,48592,
4189,0016/Happy/train/0016_001005.wav,48592,
4190,0018/Happy/train/0018_000775.wav,48592,
4191,0014/Happy/train/0014_000901.wav,48592,
4192,0018/Neutral/train/0018_000191.wav,48592,
4193,0012/Angry/train/0012_000698.wav,48585,
4194,0015/Angry/train/0015_000472.wav,48576,
4195,0020/Surprise/train/0020_001601.wav,48576,
4196,0018/Sad/train/0018_001232.wav,48576,
4197,0019/Surprise/train/0019_001649.wav,48560,
4198,0011/Surprise/train/0011_001528.wav,48560,
4199,0019/Angry/train/0019_000540.wav,48560,
4200,0013/Sad/train/0013_001202.wav,48560,
4201,0020/Surprise/train/0020_001528.wav,48560,
4202,0015/Sad/train/0015_001281.wav,48544,
4203,0011/Sad/train/0011_001111.wav,48544,
4204,0014/Angry/train/0014_000425.wav,48544,
4205,0017/Angry/train/0017_000574.wav,48544,
4206,0019/Neutral/train/0019_000329.wav,48544,
4207,0013/Angry/train/0013_000411.wav,48544,
4208,0017/Sad/train/0017_001249.wav,48544,
4209,0015/Neutral/train/0015_000207.wav,48544,
4210,0011/Sad/train/0011_001157.wav,48544,
4211,0018/Angry/train/0018_000486.wav,48528,
4212,0018/Happy/train/0018_000763.wav,48528,
4213,0017/Angry/train/0017_000515.wav,48528,
4214,0017/Sad/train/0017_001106.wav,48528,
4215,0014/Surprise/train/0014_001531.wav,48528,
4216,0015/Neutral/train/0015_000125.wav,48528,
4217,0014/Happy/train/0014_000957.wav,48528,
4218,0018/Angry/train/0018_000547.wav,48512,
4219,0013/Happy/train/0013_000977.wav,48512,
4220,0015/Happy/train/0015_000926.wav,48512,
4221,0014/Neutral/train/0014_000325.wav,48512,
4222,0013/Neutral/train/0013_000179.wav,48512,
4223,0016/Angry/train/0016_000505.wav,48512,
4224,0011/Happy/train/0011_000878.wav,48496,
4225,0015/Surprise/train/0015_001524.wav,48496,
4226,0020/Angry/train/0020_000475.wav,48496,
4227,0018/Sad/train/0018_001259.wav,48496,
4228,0015/Sad/train/0015_001108.wav,48496,
4229,0017/Happy/train/0017_000958.wav,48496,
4230,0018/Sad/train/0018_001249.wav,48496,
4231,0015/Happy/train/0015_000836.wav,48480,
4232,0014/Neutral/train/0014_000162.wav,48480,
4233,0016/Sad/train/0016_001357.wav,48480,
4234,0019/Surprise/train/0019_001720.wav,48480,
4235,0018/Sad/train/0018_001263.wav,48480,
4236,0014/Neutral/train/0014_000307.wav,48480,
4237,0018/Neutral/train/0018_000143.wav,48464,
4238,0015/Sad/train/0015_001352.wav,48464,
4239,0016/Neutral/train/0016_000259.wav,48464,
4240,0016/Neutral/train/0016_000340.wav,48464,
4241,0017/Angry/train/0017_000469.wav,48448,
4242,0013/Angry/train/0013_000462.wav,48448,
4243,0018/Surprise/train/0018_001693.wav,48448,
4244,0016/Sad/train/0016_001308.wav,48448,
4245,0019/Happy/train/0019_000851.wav,48432,
4246,0020/Neutral/train/0020_000242.wav,48432,
4247,0019/Surprise/train/0019_001502.wav,48432,
4248,0019/Surprise/train/0019_001481.wav,48432,
4249,0019/Sad/train/0019_001158.wav,48432,
4250,0019/Happy/train/0019_000794.wav,48432,
4251,0020/Happy/train/0020_001049.wav,48432,
4252,0019/Sad/train/0019_001354.wav,48432,
4253,0013/Surprise/train/0013_001682.wav,48432,
4254,0011/Sad/train/0011_001235.wav,48432,
4255,0014/Surprise/train/0014_001458.wav,48432,
4256,0014/Surprise/train/0014_001706.wav,48416,
4257,0020/Sad/train/0020_001231.wav,48416,
4258,0018/Angry/train/0018_000569.wav,48416,
4259,0019/Angry/train/0019_000461.wav,48416,
4260,0019/Happy/train/0019_000898.wav,48416,
4261,0018/Happy/train/0018_000864.wav,48416,
4262,0020/Surprise/train/0020_001618.wav,48416,
4263,0018/Surprise/train/0018_001544.wav,48416,
4264,0015/Sad/train/0015_001264.wav,48416,
4265,0012/Happy/train/0012_000781.wav,48402,
4266,0017/Sad/train/0017_001215.wav,48400,
4267,0016/Angry/train/0016_000634.wav,48400,
4268,0017/Neutral/train/0017_000297.wav,48400,
4269,0016/Sad/train/0016_001387.wav,48400,
4270,0020/Surprise/train/0020_001637.wav,48400,
4271,0013/Sad/train/0013_001249.wav,48400,
4272,0020/Happy/train/0020_000924.wav,48400,
4273,0019/Surprise/train/0019_001749.wav,48400,
4274,0012/Sad/train/0012_001213.wav,48394,
4275,0011/Angry/train/0011_000432.wav,48384,
4276,0019/Surprise/train/0019_001568.wav,48384,
4277,0011/Happy/train/0011_000960.wav,48384,
4278,0013/Sad/train/0013_001258.wav,48384,
4279,0015/Surprise/train/0015_001741.wav,48384,
4280,0019/Sad/train/0019_001246.wav,48384,
4281,0017/Neutral/train/0017_000186.wav,48384,
4282,0020/Neutral/train/0020_000329.wav,48384,
4283,0014/Sad/train/0014_001386.wav,48384,
4284,0014/Neutral/train/0014_000128.wav,48379,
4285,0013/Sad/train/0013_001325.wav,48368,
4286,0011/Angry/train/0011_000585.wav,48368,
4287,0013/Angry/train/0013_000579.wav,48368,
4288,0013/Surprise/train/0013_001522.wav,48368,
4289,0020/Surprise/train/0020_001704.wav,48352,
4290,0018/Neutral/train/0018_000320.wav,48352,
4291,0015/Angry/train/0015_000497.wav,48352,
4292,0011/Angry/train/0011_000635.wav,48352,
4293,0018/Surprise/train/0018_001626.wav,48352,
4294,0018/Angry/train/0018_000405.wav,48336,
4295,0019/Surprise/train/0019_001455.wav,48336,
4296,0019/Happy/train/0019_000940.wav,48336,
4297,0018/Angry/train/0018_000652.wav,48336,
4298,0016/Sad/train/0016_001152.wav,48336,
4299,0019/Sad/train/0019_001111.wav,48336,
4300,0015/Angry/train/0015_000429.wav,48336,
4301,0017/Neutral/train/0017_000165.wav,48336,
4302,0013/Sad/train/0013_001248.wav,48320,
4303,0020/Sad/train/0020_001143.wav,48320,
4304,0020/Sad/train/0020_001137.wav,48320,
4305,0011/Surprise/train/0011_001707.wav,48320,
4306,0014/Neutral/train/0014_000206.wav,48320,
4307,0013/Neutral/train/0013_000091.wav,48320,
4308,0020/Happy/train/0020_000815.wav,48320,
4309,0020/Happy/train/0020_000804.wav,48320,
4310,0012/Sad/train/0012_001175.wav,48309,
4311,0018/Happy/train/0018_000844.wav,48304,
4312,0014/Sad/train/0014_001212.wav,48304,
4313,0011/Angry/train/0011_000494.wav,48304,
4314,0011/Sad/train/0011_001113.wav,48304,
4315,0020/Surprise/train/0020_001510.wav,48304,
4316,0020/Sad/train/0020_001353.wav,48304,
4317,0018/Surprise/train/0018_001715.wav,48304,
4318,0016/Sad/train/0016_001202.wav,48288,
4319,0017/Happy/train/0017_000972.wav,48288,
4320,0018/Sad/train/0018_001322.wav,48288,
4321,0014/Neutral/train/0014_000073.wav,48288,
4322,0015/Surprise/train/0015_001565.wav,48288,
4323,0013/Angry/train/0013_000537.wav,48288,
4324,0020/Sad/train/0020_001119.wav,48288,
4325,0020/Sad/train/0020_001302.wav,48288,
4326,0013/Happy/train/0013_000813.wav,48288,
4327,0012/Happy/train/0012_001017.wav,48282,
4328,0011/Happy/train/0011_001015.wav,48272,
4329,0014/Angry/train/0014_000518.wav,48272,
4330,0018/Sad/train/0018_001142.wav,48272,
4331,0017/Happy/train/0017_000926.wav,48272,
4332,0013/Happy/train/0013_000970.wav,48272,
4333,0019/Surprise/train/0019_001595.wav,48272,
4334,0017/Surprise/train/0017_001590.wav,48272,
4335,0018/Neutral/train/0018_000199.wav,48272,
4336,0018/Angry/train/0018_000478.wav,48272,
4337,0014/Neutral/train/0014_000134.wav,48272,
4338,0016/Sad/train/0016_001313.wav,48256,
4339,0020/Happy/train/0020_000835.wav,48256,
4340,0011/Surprise/train/0011_001565.wav,48256,
4341,0020/Sad/train/0020_001139.wav,48256,
4342,0020/Happy/train/0020_000846.wav,48240,
4343,0018/Happy/train/0018_000886.wav,48240,
4344,0020/Sad/train/0020_001122.wav,48240,
4345,0019/Sad/train/0019_001326.wav,48240,
4346,0011/Angry/train/0011_000607.wav,48240,
4347,0012/Neutral/train/0012_000103.wav,48240,
4348,0019/Surprise/train/0019_001707.wav,48240,
4349,0018/Angry/train/0018_000415.wav,48224,
4350,0016/Surprise/train/0016_001715.wav,48224,
4351,0015/Surprise/train/0015_001658.wav,48224,
4352,0011/Happy/train/0011_001005.wav,48224,
4353,0011/Surprise/train/0011_001470.wav,48224,
4354,0012/Surprise/train/0012_001615.wav,48224,
4355,0020/Happy/train/0020_000854.wav,48208,
4356,0015/Sad/train/0015_001317.wav,48208,
4357,0017/Angry/train/0017_000477.wav,48208,
4358,0020/Surprise/train/0020_001610.wav,48208,
4359,0020/Happy/train/0020_000869.wav,48192,
4360,0020/Neutral/train/0020_000155.wav,48192,
4361,0017/Surprise/train/0017_001585.wav,48192,
4362,0015/Angry/train/0015_000618.wav,48192,
4363,0020/Angry/train/0020_000513.wav,48192,
4364,0014/Surprise/train/0014_001610.wav,48176,
4365,0014/Surprise/train/0014_001608.wav,48176,
4366,0020/Angry/train/0020_000425.wav,48176,
4367,0019/Happy/train/0019_000889.wav,48176,
4368,0020/Neutral/train/0020_000124.wav,48176,
4369,0011/Happy/train/0011_000993.wav,48176,
4370,0014/Surprise/train/0014_001609.wav,48176,
4371,0014/Happy/train/0014_000802.wav,48176,
4372,0019/Neutral/train/0019_000309.wav,48176,
4373,0015/Neutral/train/0015_000190.wav,48160,
4374,0011/Happy/train/0011_000848.wav,48160,
4375,0013/Surprise/train/0013_001718.wav,48160,
4376,0012/Angry/train/0012_000435.wav,48160,
4377,0017/Happy/train/0017_000752.wav,48160,
4378,0020/Surprise/train/0020_001582.wav,48160,
4379,0017/Angry/train/0017_000555.wav,48160,
4380,0011/Neutral/train/0011_000318.wav,48160,
4381,0013/Surprise/train/0013_001707.wav,48160,
4382,0017/Surprise/train/0017_001697.wav,48160,
4383,0011/Neutral/train/0011_000226.wav,48160,
4384,0011/Sad/train/0011_001356.wav,48160,
4385,0012/Happy/train/0012_000896.wav,48157,
4386,0018/Surprise/train/0018_001559.wav,48144,
4387,0020/Surprise/train/0020_001613.wav,48144,
4388,0018/Surprise/train/0018_001563.wav,48128,
4389,0018/Sad/train/0018_001289.wav,48128,
4390,0011/Happy/train/0011_000875.wav,48128,
4391,0011/Happy/train/0011_000997.wav,48128,
4392,0015/Sad/train/0015_001388.wav,48128,
4393,0012/Happy/train/0012_001030.wav,48125,
4394,0020/Surprise/train/0020_001675.wav,48112,
4395,0015/Angry/train/0015_000669.wav,48112,
4396,0019/Happy/train/0019_000810.wav,48112,
4397,0015/Surprise/train/0015_001598.wav,48112,
4398,0011/Surprise/train/0011_001543.wav,48112,
4399,0015/Sad/train/0015_001375.wav,48112,
4400,0017/Sad/train/0017_001384.wav,48112,
4401,0016/Sad/train/0016_001256.wav,48096,
4402,0016/Neutral/train/0016_000131.wav,48096,
4403,0017/Neutral/train/0017_000085.wav,48096,
4404,0011/Surprise/train/0011_001555.wav,48096,
4405,0018/Happy/train/0018_000831.wav,48096,
4406,0019/Angry/train/0019_000680.wav,48096,
4407,0013/Happy/train/0013_001013.wav,48096,
4408,0020/Neutral/train/0020_000056.wav,48096,
4409,0020/Sad/train/0020_001270.wav,48080,
4410,0019/Happy/train/0019_000950.wav,48080,
4411,0016/Sad/train/0016_001281.wav,48080,
4412,0017/Sad/train/0017_001153.wav,48080,
4413,0018/Happy/train/0018_000885.wav,48080,
4414,0020/Happy/train/0020_000969.wav,48080,
4415,0018/Neutral/train/0018_000204.wav,48064,
4416,0020/Happy/train/0020_001046.wav,48064,
4417,0013/Happy/train/0013_000887.wav,48064,
4418,0019/Sad/train/0019_001115.wav,48064,
4419,0016/Angry/train/0016_000559.wav,48064,
4420,0018/Happy/train/0018_001019.wav,48064,
4421,0014/Surprise/train/0014_001470.wav,48064,
4422,0013/Surprise/train/0013_001738.wav,48064,
4423,0011/Surprise/train/0011_001610.wav,48064,
4424,0020/Surprise/train/0020_001507.wav,48064,
4425,0015/Happy/train/0015_000775.wav,48048,
4426,0019/Surprise/train/0019_001460.wav,48048,
4427,0020/Neutral/train/0020_000211.wav,48048,
4428,0012/Neutral/train/0012_000297.wav,48046,
4429,0011/Surprise/train/0011_001571.wav,48032,
4430,0015/Sad/train/0015_001189.wav,48032,
4431,0020/Sad/train/0020_001348.wav,48032,
4432,0020/Angry/train/0020_000549.wav,48032,
4433,0012/Surprise/train/0012_001744.wav,48032,
4434,0013/Surprise/train/0013_001565.wav,48032,
4435,0017/Angry/train/0017_000502.wav,48016,
4436,0019/Angry/train/0019_000618.wav,48016,
4437,0014/Surprise/train/0014_001488.wav,48016,
4438,0017/Surprise/train/0017_001658.wav,48016,
4439,0017/Neutral/train/0017_000286.wav,48016,
4440,0018/Neutral/train/0018_000182.wav,48016,
4441,0016/Happy/train/0016_000897.wav,48016,
4442,0015/Sad/train/0015_001397.wav,48016,
4443,0020/Neutral/train/0020_000063.wav,48016,
4444,0013/Sad/train/0013_001234.wav,48000,
4445,0019/Surprise/train/0019_001546.wav,48000,
4446,0013/Surprise/train/0013_001700.wav,48000,
4447,0013/Neutral/train/0013_000313.wav,48000,
4448,0015/Surprise/train/0015_001600.wav,48000,
4449,0017/Angry/train/0017_000602.wav,48000,
4450,0011/Sad/train/0011_001152.wav,48000,
4451,0011/Happy/train/0011_000897.wav,48000,
4452,0017/Surprise/train/0017_001647.wav,48000,
4453,0018/Happy/train/0018_000847.wav,48000,
4454,0016/Sad/train/0016_001314.wav,48000,
4455,0017/Sad/train/0017_001176.wav,48000,
4456,0011/Happy/train/0011_000928.wav,48000,
4457,0017/Angry/train/0017_000410.wav,48000,
4458,0012/Sad/train/0012_001104.wav,47984,
4459,0017/Surprise/train/0017_001494.wav,47984,
4460,0017/Happy/train/0017_000836.wav,47984,
4461,0011/Happy/train/0011_000771.wav,47984,
4462,0013/Angry/train/0013_000662.wav,47968,
4463,0013/Surprise/train/0013_001479.wav,47968,
4464,0012/Neutral/train/0012_000097.wav,47968,
4465,0011/Surprise/train/0011_001580.wav,47968,
4466,0020/Happy/train/0020_000941.wav,47968,
4467,0013/Surprise/train/0013_001483.wav,47968,
4468,0011/Surprise/train/0011_001658.wav,47968,
4469,0019/Surprise/train/0019_001668.wav,47968,
4470,0011/Happy/train/0011_001018.wav,47952,
4471,0019/Angry/train/0019_000651.wav,47952,
4472,0016/Angry/train/0016_000549.wav,47952,
4473,0013/Angry/train/0013_000590.wav,47952,
4474,0020/Happy/train/0020_000776.wav,47952,
4475,0020/Surprise/train/0020_001609.wav,47952,
4476,0020/Surprise/train/0020_001520.wav,47952,
4477,0014/Angry/train/0014_000619.wav,47952,
4478,0012/Happy/train/0012_000910.wav,47952,
4479,0019/Sad/train/0019_001258.wav,47952,
4480,0013/Sad/train/0013_001398.wav,47936,
4481,0012/Angry/train/0012_000589.wav,47936,
4482,0012/Happy/train/0012_000918.wav,47936,
4483,0013/Surprise/train/0013_001649.wav,47936,
4484,0020/Surprise/train/0020_001494.wav,47936,
4485,0013/Happy/train/0013_000931.wav,47936,
4486,0020/Neutral/train/0020_000309.wav,47936,
4487,0014/Surprise/train/0014_001635.wav,47936,
4488,0017/Surprise/train/0017_001719.wav,47936,
4489,0018/Happy/train/0018_000972.wav,47936,
4490,0011/Neutral/train/0011_000210.wav,47936,
4491,0018/Neutral/train/0018_000107.wav,47920,
4492,0013/Sad/train/0013_001309.wav,47920,
4493,0018/Angry/train/0018_000560.wav,47920,
4494,0018/Surprise/train/0018_001586.wav,47920,
4495,0013/Surprise/train/0013_001571.wav,47920,
4496,0018/Sad/train/0018_001381.wav,47920,
4497,0014/Surprise/train/0014_001539.wav,47904,
4498,0014/Neutral/train/0014_000101.wav,47904,
4499,0015/Sad/train/0015_001259.wav,47904,
4500,0013/Surprise/train/0013_001494.wav,47904,
4501,0018/Neutral/train/0018_000081.wav,47904,
4502,0017/Surprise/train/0017_001578.wav,47904,
4503,0016/Angry/train/0016_000629.wav,47904,
4504,0016/Neutral/train/0016_000182.wav,47888,
4505,0019/Happy/train/0019_000799.wav,47888,
4506,0012/Surprise/train/0012_001532.wav,47888,
4507,0017/Angry/train/0017_000651.wav,47888,
4508,0013/Sad/train/0013_001265.wav,47888,
4509,0020/Surprise/train/0020_001600.wav,47888,
4510,0019/Angry/train/0019_000551.wav,47888,
4511,0012/Sad/train/0012_001158.wav,47882,
4512,0014/Angry/train/0014_000600.wav,47872,
4513,0017/Sad/train/0017_001260.wav,47872,
4514,0014/Angry/train/0014_000538.wav,47872,
4515,0015/Neutral/train/0015_000055.wav,47872,
4516,0016/Neutral/train/0016_000261.wav,47872,
4517,0020/Angry/train/0020_000667.wav,47856,
4518,0018/Sad/train/0018_001161.wav,47856,
4519,0018/Sad/train/0018_001193.wav,47856,
4520,0013/Happy/train/0013_000948.wav,47856,
4521,0011/Angry/train/0011_000626.wav,47856,
4522,0011/Sad/train/0011_001259.wav,47856,
4523,0014/Sad/train/0014_001184.wav,47856,
4524,0016/Neutral/train/0016_000062.wav,47856,
4525,0012/Angry/train/0012_000567.wav,47849,
4526,0011/Angry/train/0011_000558.wav,47840,
4527,0015/Sad/train/0015_001129.wav,47840,
4528,0017/Angry/train/0017_000501.wav,47840,
4529,0011/Neutral/train/0011_000284.wav,47840,
4530,0011/Neutral/train/0011_000261.wav,47840,
4531,0014/Neutral/train/0014_000191.wav,47840,
4532,0020/Neutral/train/0020_000103.wav,47840,
4533,0011/Angry/train/0011_000548.wav,47840,
4534,0017/Surprise/train/0017_001485.wav,47840,
4535,0011/Sad/train/0011_001170.wav,47840,
4536,0012/Happy/train/0012_000801.wav,47826,
4537,0020/Neutral/train/0020_000111.wav,47824,
4538,0018/Happy/train/0018_000825.wav,47824,
4539,0014/Surprise/train/0014_001611.wav,47824,
4540,0020/Happy/train/0020_000784.wav,47824,
4541,0020/Happy/train/0020_001011.wav,47824,
4542,0012/Neutral/train/0012_000165.wav,47824,
4543,0015/Sad/train/0015_001318.wav,47824,
4544,0014/Neutral/train/0014_000275.wav,47819,
4545,0012/Sad/train/0012_001157.wav,47813,
4546,0011/Happy/train/0011_001008.wav,47808,
4547,0017/Happy/train/0017_001040.wav,47808,
4548,0015/Angry/train/0015_000425.wav,47808,
4549,0018/Neutral/train/0018_000219.wav,47808,
4550,0014/Angry/train/0014_000654.wav,47808,
4551,0012/Angry/train/0012_000668.wav,47808,
4552,0020/Neutral/train/0020_000085.wav,47808,
4553,0020/Surprise/train/0020_001491.wav,47808,
4554,0019/Surprise/train/0019_001744.wav,47808,
4555,0012/Happy/train/0012_000788.wav,47794,
4556,0018/Surprise/train/0018_001456.wav,47792,
4557,0015/Sad/train/0015_001289.wav,47792,
4558,0018/Angry/train/0018_000489.wav,47792,
4559,0011/Angry/train/0011_000597.wav,47792,
4560,0018/Surprise/train/0018_001497.wav,47792,
4561,0020/Surprise/train/0020_001479.wav,47792,
4562,0013/Angry/train/0013_000620.wav,47792,
4563,0011/Sad/train/0011_001285.wav,47792,
4564,0012/Sad/train/0012_001201.wav,47786,
4565,0011/Surprise/train/0011_001684.wav,47776,
4566,0017/Angry/train/0017_000589.wav,47776,
4567,0011/Neutral/train/0011_000348.wav,47776,
4568,0018/Surprise/train/0018_001524.wav,47776,
4569,0018/Neutral/train/0018_000174.wav,47776,
4570,0018/Happy/train/0018_000960.wav,47776,
4571,0016/Angry/train/0016_000432.wav,47776,
4572,0011/Surprise/train/0011_001585.wav,47776,
4573,0020/Happy/train/0020_000962.wav,47760,
4574,0014/Angry/train/0014_000438.wav,47760,
4575,0012/Happy/train/0012_000800.wav,47760,
4576,0013/Sad/train/0013_001391.wav,47760,
4577,0013/Surprise/train/0013_001695.wav,47744,
4578,0013/Neutral/train/0013_000320.wav,47744,
4579,0019/Angry/train/0019_000667.wav,47728,
4580,0012/Sad/train/0012_001225.wav,47728,
4581,0015/Happy/train/0015_000808.wav,47728,
4582,0015/Neutral/train/0015_000120.wav,47728,
4583,0016/Angry/train/0016_000458.wav,47728,
4584,0014/Neutral/train/0014_000300.wav,47728,
4585,0017/Neutral/train/0017_000164.wav,47728,
4586,0014/Surprise/train/0014_001543.wav,47728,
4587,0016/Sad/train/0016_001123.wav,47728,
4588,0012/Angry/train/0012_000670.wav,47728,
4589,0016/Happy/train/0016_000839.wav,47728,
4590,0012/Angry/train/0012_000438.wav,47728,
4591,0012/Happy/train/0012_000891.wav,47728,
4592,0012/Surprise/train/0012_001479.wav,47716,
4593,0018/Neutral/train/0018_000079.wav,47712,
4594,0015/Sad/train/0015_001301.wav,47712,
4595,0017/Angry/train/0017_000565.wav,47712,
4596,0011/Sad/train/0011_001101.wav,47712,
4597,0014/Sad/train/0014_001301.wav,47712,
4598,0013/Sad/train/0013_001301.wav,47712,
4599,0012/Sad/train/0012_001327.wav,47701,
4600,0012/Neutral/train/0012_000211.wav,47696,
4601,0013/Sad/train/0013_001218.wav,47696,
4602,0017/Sad/train/0017_001161.wav,47696,
4603,0019/Sad/train/0019_001399.wav,47696,
4604,0013/Happy/train/0013_000899.wav,47696,
4605,0014/Surprise/train/0014_001748.wav,47696,
4606,0019/Surprise/train/0019_001691.wav,47696,
4607,0013/Surprise/train/0013_001492.wav,47680,
4608,0011/Sad/train/0011_001214.wav,47680,
4609,0018/Neutral/train/0018_000171.wav,47680,
4610,0014/Sad/train/0014_001123.wav,47680,
4611,0014/Sad/train/0014_001142.wav,47680,
4612,0020/Surprise/train/0020_001676.wav,47680,
4613,0017/Angry/train/0017_000587.wav,47680,
4614,0012/Angry/train/0012_000406.wav,47680,
4615,0013/Angry/train/0013_000516.wav,47680,
4616,0012/Neutral/train/0012_000111.wav,47680,
4617,0019/Sad/train/0019_001170.wav,47680,
4618,0012/Happy/train/0012_000905.wav,47680,
4619,0013/Neutral/train/0013_000088.wav,47680,
4620,0014/Angry/train/0014_000411.wav,47680,
4621,0015/Sad/train/0015_001165.wav,47680,
4622,0015/Surprise/train/0015_001702.wav,47664,
4623,0019/Neutral/train/0019_000075.wav,47664,
4624,0019/Angry/train/0019_000478.wav,47664,
4625,0017/Happy/train/0017_000933.wav,47664,
4626,0013/Neutral/train/0013_000284.wav,47664,
4627,0011/Angry/train/0011_000559.wav,47664,
4628,0017/Angry/train/0017_000445.wav,47648,
4629,0011/Sad/train/0011_001317.wav,47648,
4630,0019/Surprise/train/0019_001615.wav,47648,
4631,0014/Happy/train/0014_000889.wav,47648,
4632,0018/Angry/train/0018_000450.wav,47648,
4633,0018/Surprise/train/0018_001475.wav,47648,
4634,0012/Happy/train/0012_000948.wav,47642,
